,airline,airline_id,airline_name,source_airport_iata,source_airport_icao,source_airport_id,source_airport_name,source_city,source_state,source_country,source_lat,source_lon,source_wiki,source_altitude,dest_airport_iata,dest_airport_icao,dest_airport_id,dest_airport_name,dest_city,dest_state,dest_country,dest_lat,dest_lon,dest_wiki,dest_altitude,codeshare,stops,equipment
6238,AA,24,American Airlines,ORD,KORD,3830,Chicago O'Hare International Airport,Chicago,IL,United States,41.9786,-87.9048,http://en.wikipedia.org/wiki/O'Hare_International_Airport,672.0,BUF,KBUF,3820,Buffalo Niagara International Airport,Buffalo,NY,United States,42.94049835,-78.73220062,http://en.wikipedia.org/wiki/Buffalo_Niagara_International_Airport,728.0,Y,0,ER4 CR7 E75
6239,AA,24,American Airlines,ORD,KORD,3830,Chicago O'Hare International Airport,Chicago,IL,United States,41.9786,-87.9048,http://en.wikipedia.org/wiki/O'Hare_International_Airport,672.0,BWI,KBWI,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,United States,39.1754,-76.668297,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,146.0,Y,0,E75 ER4 CR7
6241,AA,24,American Airlines,ORD,KORD,3830,Chicago O'Hare International Airport,Chicago,IL,United States,41.9786,-87.9048,http://en.wikipedia.org/wiki/O'Hare_International_Airport,672.0,CHA,KCHA,3578,Lovell Field,Chattanooga,TN,United States,35.035301208496094,-85.20379638671875,http://en.wikipedia.org/wiki/Chattanooga_Metropolitan_Airport,683.0,Y,0,ER4 ERD
6242,AA,24,American Airlines,ORD,KORD,3830,Chicago O'Hare International Airport,Chicago,IL,United States,41.9786,-87.9048,http://en.wikipedia.org/wiki/O'Hare_International_Airport,672.0,CHO,KCHO,4015,Charlottesville Albemarle Airport,Charlottesville VA,VA,United States,38.13859939575195,-78.4529037475586,http://en.wikipedia.org/wiki/Charlottesville-Albemarle_Airport,639.0,Y,0,CRJ
6243,AA,24,American Airlines,ORD,KORD,3830,Chicago O'Hare International Airport,Chicago,IL,United States,41.9786,-87.9048,http://en.wikipedia.org/wiki/O'Hare_International_Airport,672.0,CID,KCID,4043,The Eastern Iowa Airport,Cedar Rapids,IA,United States,41.88470077514648,-91.71080017089844,http://en.wikipedia.org/wiki/The_Eastern_Iowa_Airport,869.0,Y,0,ER4
6244,AA,24,American Airlines,ORD,KORD,3830,Chicago O'Hare International Airport,Chicago,IL,United States,41.9786,-87.9048,http://en.wikipedia.org/wiki/O'Hare_International_Airport,672.0,CLE,KCLE,3486,Cleveland Hopkins International Airport,Cleveland,OH,United States,41.4117012024,-81.8498001099,http://en.wikipedia.org/wiki/Cleveland_Hopkins_International_Airport,791.0,Y,0,ER4 CR7 ERD
6245,AA,24,American Airlines,ORD,KORD,3830,Chicago O'Hare International Airport,Chicago,IL,United States,41.9786,-87.9048,http://en.wikipedia.org/wiki/O'Hare_International_Airport,672.0,CLT,KCLT,3876,Charlotte Douglas International Airport,Charlotte,NC,United States,35.2140007019043,-80.94309997558594,http://en.wikipedia.org/wiki/Charlotte/Douglas_International_Airport,748.0,,0,321 320 E90 319
6246,AA,24,American Airlines,ORD,KORD,3830,Chicago O'Hare International Airport,Chicago,IL,United States,41.9786,-87.9048,http://en.wikipedia.org/wiki/O'Hare_International_Airport,672.0,CMH,KCMH,3759,John Glenn Columbus International Airport,Columbus,OH,United States,39.998001,-82.891899,http://en.wikipedia.org/wiki/Port_Columbus_International_Airport,815.0,Y,0,ER4 CR7 ERD
6247,AA,24,American Airlines,ORD,KORD,3830,Chicago O'Hare International Airport,Chicago,IL,United States,41.9786,-87.9048,http://en.wikipedia.org/wiki/O'Hare_International_Airport,672.0,CMI,KCMI,4049,University of Illinois Willard Airport,Champaign,IL,United States,40.03919983,-88.27809906,http://en.wikipedia.org/wiki/University_of_Illinois_Willard_Airport,755.0,Y,0,ER4 ERD
6248,AA,24,American Airlines,ORD,KORD,3830,Chicago O'Hare International Airport,Chicago,IL,United States,41.9786,-87.9048,http://en.wikipedia.org/wiki/O'Hare_International_Airport,672.0,COU,KCOU,3719,Columbia Regional Airport,Columbia,MO,United States,38.81809997558594,-92.21959686279295,http://en.wikipedia.org/wiki/Columbia_Regional_Airport,889.0,Y,0,ER4 ERD
6250,AA,24,American Airlines,ORD,KORD,3830,Chicago O'Hare International Airport,Chicago,IL,United States,41.9786,-87.9048,http://en.wikipedia.org/wiki/O'Hare_International_Airport,672.0,CVG,KCVG,3488,Cincinnati Northern Kentucky International Airport,Cincinnati,KY,United States,39.0488014221,-84.6678009033,http://en.wikipedia.org/wiki/Cincinnati/Northern_Kentucky_International_Airport,896.0,Y,0,ER4
6251,AA,24,American Airlines,ORD,KORD,3830,Chicago O'Hare International Airport,Chicago,IL,United States,41.9786,-87.9048,http://en.wikipedia.org/wiki/O'Hare_International_Airport,672.0,CWA,KCWA,4045,Central Wisconsin Airport,Wassau,WI,United States,44.7775993347,-89.6668014526,,1277.0,Y,0,ERD ER4
6252,AA,24,American Airlines,ORD,KORD,3830,Chicago O'Hare International Airport,Chicago,IL,United States,41.9786,-87.9048,http://en.wikipedia.org/wiki/O'Hare_International_Airport,672.0,DAY,KDAY,3627,James M Cox Dayton International Airport,Dayton,OH,United States,39.90240097045898,-84.21939849853516,http://en.wikipedia.org/wiki/Dayton_International_Airport,1009.0,Y,0,ER4
6253,AA,24,American Airlines,ORD,KORD,3830,Chicago O'Hare International Airport,Chicago,IL,United States,41.9786,-87.9048,http://en.wikipedia.org/wiki/O'Hare_International_Airport,672.0,DBQ,KDBQ,4388,Dubuque Regional Airport,Dubuque IA,IA,United States,42.40200043,-90.70950317,http://en.wikipedia.org/wiki/Dubuque_Regional_Airport,1077.0,Y,0,ERD ER4
6254,AA,24,American Airlines,ORD,KORD,3830,Chicago O'Hare International Airport,Chicago,IL,United States,41.9786,-87.9048,http://en.wikipedia.org/wiki/O'Hare_International_Airport,672.0,DCA,KDCA,3520,Ronald Reagan Washington National Airport,Washington,DC,United States,38.8521,-77.037697,http://en.wikipedia.org/wiki/Ronald_Reagan_Washington_National_Airport,15.0,,0,738 M83 M80
6255,AA,24,American Airlines,ORD,KORD,3830,Chicago O'Hare International Airport,Chicago,IL,United States,41.9786,-87.9048,http://en.wikipedia.org/wiki/O'Hare_International_Airport,672.0,DEN,KDEN,3751,Denver International Airport,Denver,CO,United States,39.861698150635,-104.672996521,http://en.wikipedia.org/wiki/Denver_International_Airport,5431.0,,0,M80 M83
6256,AA,24,American Airlines,ORD,KORD,3830,Chicago O'Hare International Airport,Chicago,IL,United States,41.9786,-87.9048,http://en.wikipedia.org/wiki/O'Hare_International_Airport,672.0,DFW,KDFW,3670,Dallas Fort Worth International Airport,Dallas-Fort Worth,TX,United States,32.896801,-97.038002,http://en.wikipedia.org/wiki/Dallas-Fort_Worth_International_Airport,607.0,,0,M80 M83 738
6258,AA,24,American Airlines,ORD,KORD,3830,Chicago O'Hare International Airport,Chicago,IL,United States,41.9786,-87.9048,http://en.wikipedia.org/wiki/O'Hare_International_Airport,672.0,DSM,KDSM,3729,Des Moines International Airport,Des Moines,IA,United States,41.53400039672852,-93.66310119628906,http://en.wikipedia.org/wiki/Des_Moines_International_Airport,958.0,Y,0,ERD ER4 E75
6259,AA,24,American Airlines,ORD,KORD,3830,Chicago O'Hare International Airport,Chicago,IL,United States,41.9786,-87.9048,http://en.wikipedia.org/wiki/O'Hare_International_Airport,672.0,DTW,KDTW,3645,Detroit Metropolitan Wayne County Airport,Detroit,MI,United States,42.212398529052734,-83.35340118408203,http://en.wikipedia.org/wiki/Detroit_Metropolitan_Wayne_County_Airport,645.0,Y,0,ERD E75 ER4 CR7
6262,AA,24,American Airlines,ORD,KORD,3830,Chicago O'Hare International Airport,Chicago,IL,United States,41.9786,-87.9048,http://en.wikipedia.org/wiki/O'Hare_International_Airport,672.0,ELP,KELP,3559,El Paso International Airport,El Paso,TX,United States,31.80719948,-106.3779984,http://en.wikipedia.org/wiki/El_Paso_International_Airport,3959.0,Y,0,E75
6263,AA,24,American Airlines,ORD,KORD,3830,Chicago O'Hare International Airport,Chicago,IL,United States,41.9786,-87.9048,http://en.wikipedia.org/wiki/O'Hare_International_Airport,672.0,EVV,KEVV,4018,Evansville Regional Airport,Evansville,IN,United States,38.0369987488,-87.5324020386,http://en.wikipedia.org/wiki/Evansville_Regional_Airport,418.0,Y,0,ER4 ERD
6264,AA,24,American Airlines,ORD,KORD,3830,Chicago O'Hare International Airport,Chicago,IL,United States,41.9786,-87.9048,http://en.wikipedia.org/wiki/O'Hare_International_Airport,672.0,EWR,KEWR,3494,Newark Liberty International Airport,Newark,NJ,United States,40.692501068115234,-74.168701171875,http://en.wikipedia.org/wiki/Newark_Liberty_International_Airport,18.0,Y,0,CR7 E75
6265,AA,24,American Airlines,ORD,KORD,3830,Chicago O'Hare International Airport,Chicago,IL,United States,41.9786,-87.9048,http://en.wikipedia.org/wiki/O'Hare_International_Airport,672.0,FAR,KFAR,4292,Hector International Airport,Fargo,ND,United States,46.92070007324219,-96.81580352783205,http://en.wikipedia.org/wiki/Hector_International_Airport,902.0,Y,0,ER4
6267,AA,24,American Airlines,ORD,KORD,3830,Chicago O'Hare International Airport,Chicago,IL,United States,41.9786,-87.9048,http://en.wikipedia.org/wiki/O'Hare_International_Airport,672.0,FLL,KFLL,3533,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,FL,United States,26.072599,-80.152702,http://en.wikipedia.org/wiki/Fort_Lauderdale-Hollywood_International_Airport,9.0,,0,738
6268,AA,24,American Airlines,ORD,KORD,3830,Chicago O'Hare International Airport,Chicago,IL,United States,41.9786,-87.9048,http://en.wikipedia.org/wiki/O'Hare_International_Airport,672.0,FNT,KFNT,4089,Bishop International Airport,Flint,MI,United States,42.96540069580078,-83.74359893798828,http://en.wikipedia.org/wiki/Bishop_International_Airport,782.0,Y,0,ER4 ERD
6269,AA,24,American Airlines,ORD,KORD,3830,Chicago O'Hare International Airport,Chicago,IL,United States,41.9786,-87.9048,http://en.wikipedia.org/wiki/O'Hare_International_Airport,672.0,FSD,KFSD,4009,Joe Foss Field Airport,Sioux Falls,SD,United States,43.5820007324,-96.741897583,http://en.wikipedia.org/wiki/Sioux_Falls_Regional_Airport,1429.0,Y,0,ER4 ERD
6270,AA,24,American Airlines,ORD,KORD,3830,Chicago O'Hare International Airport,Chicago,IL,United States,41.9786,-87.9048,http://en.wikipedia.org/wiki/O'Hare_International_Airport,672.0,FWA,KFWA,4041,Fort Wayne International Airport,Fort Wayne,IN,United States,40.97850037,-85.19509888,http://en.wikipedia.org/wiki/Fort_Wayne_International_Airport,814.0,Y,0,ERD ER4
6271,AA,24,American Airlines,ORD,KORD,3830,Chicago O'Hare International Airport,Chicago,IL,United States,41.9786,-87.9048,http://en.wikipedia.org/wiki/O'Hare_International_Airport,672.0,GRB,KGRB,3653,Austin Straubel International Airport,Green Bay,WI,United States,44.48509979248047,-88.12960052490234,http://en.wikipedia.org/wiki/Austin_Straubel_International_Airport,695.0,Y,0,ER4
6272,AA,24,American Airlines,ORD,KORD,3830,Chicago O'Hare International Airport,Chicago,IL,United States,41.9786,-87.9048,http://en.wikipedia.org/wiki/O'Hare_International_Airport,672.0,GRR,KGRR,3685,Gerald R. Ford International Airport,Grand Rapids,MI,United States,42.88079834,-85.52279663,http://en.wikipedia.org/wiki/Gerald_R._Ford_International_Airport,794.0,Y,0,ER4 ERD
6274,AA,24,American Airlines,ORD,KORD,3830,Chicago O'Hare International Airport,Chicago,IL,United States,41.9786,-87.9048,http://en.wikipedia.org/wiki/O'Hare_International_Airport,672.0,HPN,KHPN,3589,Westchester County Airport,White Plains,NY,United States,41.06700134277344,-73.70760345458984,http://en.wikipedia.org/wiki/Westchester_County_Airport,439.0,Y,0,ERD
6275,AA,24,American Airlines,ORD,KORD,3830,Chicago O'Hare International Airport,Chicago,IL,United States,41.9786,-87.9048,http://en.wikipedia.org/wiki/O'Hare_International_Airport,672.0,HSV,KHSV,4113,Huntsville International Carl T Jones Field,Huntsville,AL,United States,34.637199401855,-86.775100708008,http://en.wikipedia.org/wiki/Huntsville_International_Airport,629.0,Y,0,ER4
6276,AA,24,American Airlines,ORD,KORD,3830,Chicago O'Hare International Airport,Chicago,IL,United States,41.9786,-87.9048,http://en.wikipedia.org/wiki/O'Hare_International_Airport,672.0,IAH,KIAH,3550,George Bush Intercontinental Houston Airport,Houston,TX,United States,29.984399795532227,-95.34140014648438,http://en.wikipedia.org/wiki/George_Bush_Intercontinental_Airport,97.0,Y,0,CR7
6277,AA,24,American Airlines,ORD,KORD,3830,Chicago O'Hare International Airport,Chicago,IL,United States,41.9786,-87.9048,http://en.wikipedia.org/wiki/O'Hare_International_Airport,672.0,ICT,KICT,3457,Wichita Eisenhower National Airport,Wichita,KS,United States,37.649899,-97.433098,http://en.wikipedia.org/wiki/Kansas_City_International_Airport,1333.0,Y,0,CRJ
6278,AA,24,American Airlines,ORD,KORD,3830,Chicago O'Hare International Airport,Chicago,IL,United States,41.9786,-87.9048,http://en.wikipedia.org/wiki/O'Hare_International_Airport,672.0,IND,KIND,3585,Indianapolis International Airport,Indianapolis,IN,United States,39.7173,-86.294403,http://en.wikipedia.org/wiki/Indianapolis_International_Airport,797.0,Y,0,ER4 ERD E75 CR7
6279,AA,24,American Airlines,ORD,KORD,3830,Chicago O'Hare International Airport,Chicago,IL,United States,41.9786,-87.9048,http://en.wikipedia.org/wiki/O'Hare_International_Airport,672.0,JAX,KJAX,3712,Jacksonville International Airport,Jacksonville,FL,United States,30.49410057067871,-81.68789672851562,http://en.wikipedia.org/wiki/Jacksonville_International_Airport,30.0,Y,0,ER4 CR7
6280,AA,24,American Airlines,ORD,KORD,3830,Chicago O'Hare International Airport,Chicago,IL,United States,41.9786,-87.9048,http://en.wikipedia.org/wiki/O'Hare_International_Airport,672.0,JFK,KJFK,3797,John F Kennedy International Airport,New York,NY,United States,40.63980103,-73.77890015,http://en.wikipedia.org/wiki/John_F._Kennedy_International_Airport,13.0,,0,738
6281,AA,24,American Airlines,ORD,KORD,3830,Chicago O'Hare International Airport,Chicago,IL,United States,41.9786,-87.9048,http://en.wikipedia.org/wiki/O'Hare_International_Airport,672.0,LAS,KLAS,3877,McCarran International Airport,Las Vegas,NV,United States,36.08010101,-115.1520004,http://en.wikipedia.org/wiki/McCarran_International_Airport,2181.0,,0,M83 738
6282,AA,24,American Airlines,ORD,KORD,3830,Chicago O'Hare International Airport,Chicago,IL,United States,41.9786,-87.9048,http://en.wikipedia.org/wiki/O'Hare_International_Airport,672.0,LAX,KLAX,3484,Los Angeles International Airport,Los Angeles,CA,United States,33.94250107,-118.4079971,http://en.wikipedia.org/wiki/Los_Angeles_International_Airport,125.0,,0,738
6283,AA,24,American Airlines,ORD,KORD,3830,Chicago O'Hare International Airport,Chicago,IL,United States,41.9786,-87.9048,http://en.wikipedia.org/wiki/O'Hare_International_Airport,672.0,LEX,KLEX,4017,Blue Grass Airport,Lexington KY,KY,United States,38.0364990234375,-84.60590362548828,http://en.wikipedia.org/wiki/Blue_Grass_Airport,979.0,Y,0,ERD ER4
6284,AA,24,American Airlines,ORD,KORD,3830,Chicago O'Hare International Airport,Chicago,IL,United States,41.9786,-87.9048,http://en.wikipedia.org/wiki/O'Hare_International_Airport,672.0,LGA,KLGA,3697,La Guardia Airport,New York,NY,United States,40.77719879,-73.87259674,http://en.wikipedia.org/wiki/LaGuardia_Airport,21.0,,0,738
6286,AA,24,American Airlines,ORD,KORD,3830,Chicago O'Hare International Airport,Chicago,IL,United States,41.9786,-87.9048,http://en.wikipedia.org/wiki/O'Hare_International_Airport,672.0,LIT,KLIT,3660,Bill & Hillary Clinton National Airport/Adams Field,Little Rock,AR,United States,34.729400634799994,-92.2242965698,http://en.wikipedia.org/wiki/Little_Rock_National_Airport,262.0,Y,0,ER4 CR7
6287,AA,24,American Airlines,ORD,KORD,3830,Chicago O'Hare International Airport,Chicago,IL,United States,41.9786,-87.9048,http://en.wikipedia.org/wiki/O'Hare_International_Airport,672.0,LSE,KLSE,4044,La Crosse Municipal Airport,La Crosse,WI,United States,43.879002,-91.256699,http://en.wikipedia.org/wiki/La_Crosse_Municipal_Airport,655.0,Y,0,ER4 ERD
6291,AA,24,American Airlines,ORD,KORD,3830,Chicago O'Hare International Airport,Chicago,IL,United States,41.9786,-87.9048,http://en.wikipedia.org/wiki/O'Hare_International_Airport,672.0,MCI,KMCI,3458,Kansas City International Airport,Kansas City,MO,United States,39.2976,-94.713898,https://en.wikipedia.org/wiki/Kansas_City_International_Airport,1026.0,Y,0,ER4 CR7 E75 ERD
6292,AA,24,American Airlines,ORD,KORD,3830,Chicago O'Hare International Airport,Chicago,IL,United States,41.9786,-87.9048,http://en.wikipedia.org/wiki/O'Hare_International_Airport,672.0,MCO,KMCO,3878,Orlando International Airport,Orlando,FL,United States,28.429399490356445,-81.30899810791016,http://en.wikipedia.org/wiki/Orlando_International_Airport,96.0,,0,738 M83 M80
6293,AA,24,American Airlines,ORD,KORD,3830,Chicago O'Hare International Airport,Chicago,IL,United States,41.9786,-87.9048,http://en.wikipedia.org/wiki/O'Hare_International_Airport,672.0,MDT,KMDT,3542,Harrisburg International Airport,Harrisburg,PA,United States,40.1935005188,-76.7633972168,http://en.wikipedia.org/wiki/Harrisburg_International_Airport,310.0,Y,0,ERD CR7
6294,AA,24,American Airlines,ORD,KORD,3830,Chicago O'Hare International Airport,Chicago,IL,United States,41.9786,-87.9048,http://en.wikipedia.org/wiki/O'Hare_International_Airport,672.0,MEM,KMEM,3473,Memphis International Airport,Memphis,TN,United States,35.04240036010742,-89.97669982910156,http://en.wikipedia.org/wiki/Memphis_International_Airport,341.0,Y,0,CR7 ER4 ERD
6296,AA,24,American Airlines,ORD,KORD,3830,Chicago O'Hare International Airport,Chicago,IL,United States,41.9786,-87.9048,http://en.wikipedia.org/wiki/O'Hare_International_Airport,672.0,MHK,KMHK,4050,Manhattan Regional Airport,Manhattan,KS,United States,39.14099884033203,-96.6707992553711,http://en.wikipedia.org/wiki/Manhattan_Regional_Airport,1057.0,Y,0,ERD ER4
6297,AA,24,American Airlines,ORD,KORD,3830,Chicago O'Hare International Airport,Chicago,IL,United States,41.9786,-87.9048,http://en.wikipedia.org/wiki/O'Hare_International_Airport,672.0,MIA,KMIA,3576,Miami International Airport,Miami,FL,United States,25.79319953918457,-80.29060363769531,http://en.wikipedia.org/wiki/Miami_International_Airport,8.0,,0,738 763
6298,AA,24,American Airlines,ORD,KORD,3830,Chicago O'Hare International Airport,Chicago,IL,United States,41.9786,-87.9048,http://en.wikipedia.org/wiki/O'Hare_International_Airport,672.0,MKE,KMKE,3717,General Mitchell International Airport,Milwaukee,WI,United States,42.94720077514648,-87.89659881591797,http://en.wikipedia.org/wiki/General_Mitchell_International_Airport,723.0,Y,0,CRJ
